1312242084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312392843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312508203 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312734595 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312761365 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312828074 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312982068 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312990401 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313001129 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313015543 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313114996 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313340155 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313429495 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313429664 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313528874 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313624048 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313713749 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1313714854 0 9 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1313715080 0 9 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1313715607 0 9 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1313716166 0 9 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1313813286 0 9 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1314066716 0 9 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1314066984 0 9 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
1314138133 0 9 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
1314146662 0 9 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
1314147028 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
1314149262 0 9 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
1314149639 0 9 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0
1314220203 0 9 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1314294423 0 10 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1314809618 0 10 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1314856041 0 10 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1314863371 0 11 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1314940755 0 12 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1315432046 0 13 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1315612185 0 14 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1316229666 0 14 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1316230275 0 14 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1316632639 0 15 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1316742280 0 16 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317058488 0 17 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317058862 0 18 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317170550 0 19 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317171111 0 20 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317361453 0 21 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317411367 0 22 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317617826 0 23 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317656976 0 24 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317672696 0 24 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317689654 0 24 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317692462 0 24 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317692485 0 24 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317767428 0 24 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1317768180 0 24 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0
1317782996 0 24 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
1317854890 0 24 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0
1317866258 0 24 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0
1317877480 0 25 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0
1317877809 0 26 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0
1317930338 0 26 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1317930483 0 26 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0
1317931058 0 26 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0
1317935555 0 26 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
1317940132 0 26 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0
1317948853 0 26 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0
1318007936 0 26 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0
1318008823 0 26 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0
