1215088511 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1215089169 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1215089890 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1215089976 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
1215301190 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 0 0 0
1215365405 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 0 0 0 0
1215378758 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 0 0 0 0 0
1215515562 0 0 0 0 0 0 0 0 0 0 0 0 0 5 3 0 0 0 0 0
1215515594 0 0 0 0 0 0 0 0 0 0 0 0 0 6 3 0 0 0 0 0
1215515819 0 0 0 0 0 0 0 0 0 0 0 0 0 7 3 0 0 0 0 0
1215610747 0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 0 0 0 0 0
1215789779 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215790699 0 1 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215853215 0 2 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215854436 0 3 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215854681 0 4 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215855408 0 5 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215857167 0 6 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
1215974040 0 6 0 0 0 0 0 0 0 0 0 0 0 8 5 0 0 0 0 0
1215974517 0 6 0 0 0 0 0 0 0 0 0 0 0 8 6 0 0 0 0 0
1215975391 0 6 0 0 0 0 0 0 0 0 0 0 0 8 7 0 0 0 0 0
1216030483 0 6 0 0 0 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0
1216030567 0 7 0 0 0 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0
1216046213 0 7 0 0 0 0 0 0 0 0 0 0 0 9 8 0 0 0 0 0
1216665803 0 7 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0
1216665896 0 7 0 0 0 0 0 0 0 0 0 0 0 9 10 0 0 0 0 0
1216713982 0 7 0 0 0 0 0 0 0 0 0 0 0 9 11 0 0 0 0 0
1216718751 0 7 0 0 0 0 0 0 0 0 0 0 0 9 12 0 0 0 0 0
1216720234 0 7 0 0 0 0 0 0 0 0 0 0 0 9 13 0 0 0 0 0
1216735359 0 7 0 0 0 0 0 0 0 0 0 0 0 9 14 0 0 0 0 0
1216756675 0 7 0 0 0 0 0 0 0 0 0 0 0 9 15 0 0 0 0 0
1216902186 0 7 0 0 0 0 0 0 0 0 0 0 0 10 15 0 0 0 0 0
1216983585 0 7 0 0 0 0 0 0 0 0 0 0 0 10 16 0 0 0 0 0
1217235714 0 7 0 0 0 0 0 0 0 0 0 0 0 11 16 0 0 0 0 0
1217238566 0 8 0 0 0 0 0 0 0 0 0 0 0 11 16 0 0 0 0 0
1217342024 0 8 0 0 0 0 0 0 0 0 0 0 0 12 16 0 0 0 0 0
1217345031 0 8 0 0 0 0 0 0 0 0 0 0 0 13 16 0 0 0 0 0
1217345215 0 8 0 0 0 0 0 0 0 0 0 0 1 13 16 0 0 0 0 0
1217347962 0 8 0 0 0 0 0 0 0 0 0 0 1 14 16 0 0 0 0 0
1217347987 0 8 0 0 0 0 0 0 0 0 0 0 1 15 16 0 0 0 0 0
1217461442 0 8 0 0 0 0 0 0 0 0 0 0 1 15 17 0 0 0 0 0
1217862250 0 8 0 0 0 0 0 0 0 0 0 0 1 15 18 0 0 0 0 0
1217870293 0 8 0 0 0 0 0 0 0 0 0 0 2 15 18 0 0 0 0 0
1217870685 0 8 0 0 0 0 0 0 0 0 0 0 3 15 18 0 0 0 0 0
1217891432 0 8 0 0 0 0 0 0 0 0 0 0 3 15 19 0 0 0 0 0
1217895319 0 8 0 0 0 0 0 0 0 0 0 0 3 15 20 0 0 0 0 0
1217933817 0 9 0 0 0 0 0 0 0 0 0 0 3 15 20 0 0 0 0 0
1217935998 0 9 0 0 0 0 0 0 0 0 0 0 3 15 21 0 0 0 0 0
1217936999 0 9 0 0 0 0 0 0 0 0 0 0 3 15 22 0 0 0 0 0
1217938046 0 9 0 0 0 0 0 0 0 0 0 0 3 15 23 0 0 0 0 0
1217940931 0 9 0 0 0 0 0 0 0 0 0 0 3 15 24 0 0 0 0 0
1217942433 0 9 0 0 0 0 0 0 0 0 0 0 4 15 24 0 0 0 0 0
